age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heures_supplementaires,augmentation_salaire_precedente,distance_domicile_travail_qcut,tranche_age,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,heures_supplementaires_binaire,interaction_distance_heures_sup,delta_evaluation,revenu_stable,delta_eval_x_revenu_stable,frequence_deplacement_num,surmenage_transports
36,M,8321,Marié(e),Consulting,Manager,7,15,12,8,0,1,1,10,3,Infra & Cloud,Occasionnel,5,7,4,3,3,1,4,3,3,Oui,0.13,moyen_loin,Intermédiaire,0.6153846153846154,0.5384615384615384,299556,3.0,36.0,0.07692307692307693,1,10,0,0,0,1,10
44,M,2342,Divorcé(e),Consulting,Assistant de Direction,1,6,5,3,1,3,2,1,2,Transformation Digitale,Frequent,2,3,3,3,1,2,3,2,3,Oui,0.12,proche,Intermédiaire,0.5,0.5,103048,2.5,12.5,0.3333333333333333,1,1,0,1,0,2,2
37,M,4071,Divorcé(e),Ressources Humaines,Ressources Humaines,2,19,10,0,0,0,4,8,2,Autre,Occasionnel,4,7,3,3,2,2,3,2,3,Non,0.13,moyen_loin,Intermédiaire,0.0,0.6363636363636364,150627,2.5,25.0,0.36363636363636365,0,0,0,1,0,1,0
35,M,5813,Célibataire,Commercial,Cadre Commercial,1,10,10,7,1,0,2,27,3,Infra & Cloud,Occasionnel,7,7,3,3,2,4,4,3,3,Oui,0.18,loin,Intermédiaire,0.6363636363636364,0.6363636363636364,203455,3.5,35.0,0.18181818181818182,1,27,0,0,0,1,27
33,M,3143,Marié(e),Consulting,Assistant de Direction,6,14,10,8,0,1,1,8,4,Infra & Cloud,Occasionnel,7,6,4,4,1,1,2,3,3,Non,0.19,moyen_loin,Junior,0.7272727272727273,0.5454545454545454,103719,2.5,25.0,0.09090909090909091,0,0,-1,1,-1,1,0
28,M,2044,Marié(e),Consulting,Assistant de Direction,1,5,5,3,0,1,6,1,3,Infra & Cloud,Occasionnel,0,3,3,3,1,4,3,4,3,Non,0.11,proche,Junior,0.5,0.5,57232,3.5,17.5,1.0,0,0,0,1,0,1,0
39,M,13464,Célibataire,Consulting,Directeur Technique,7,9,4,3,0,0,3,10,1,Transformation Digitale,Occasionnel,2,2,3,3,3,3,3,3,4,Non,0.21,moyen_loin,Intermédiaire,0.6,0.4,525096,3.0,12.0,0.6,0,0,1,0,0,1,0
46,M,7991,Célibataire,Commercial,Cadre Commercial,8,6,2,2,0,0,3,26,2,Infra & Cloud,Aucun,2,2,2,2,2,2,3,3,3,Non,0.15,loin,Senior,0.6666666666666666,0.6666666666666666,367586,2.5,5.0,1.0,0,0,1,0,0,0,0
40,F,3377,Marié(e),Consulting,Consultant,4,7,4,3,0,1,5,2,2,Infra & Cloud,Occasionnel,0,2,3,3,1,1,4,2,3,Non,0.17,proche,Intermédiaire,0.6,0.4,135080,2.5,10.0,1.0,0,0,0,1,0,1,0
42,M,5538,Marié(e),Consulting,Manager,5,10,0,0,0,2,2,13,3,Transformation Digitale,Occasionnel,0,0,2,4,2,1,3,2,3,Non,0.18,moyen_loin,Intermédiaire,0.0,0.0,232596,2.0,0.0,2.0,0,0,-1,0,0,1,0
35,M,5762,Divorcé(e),Consulting,Tech Lead,2,15,7,7,0,1,6,2,2,Transformation Digitale,Aucun,1,7,2,3,2,4,3,3,3,Non,0.14,proche,Intermédiaire,0.875,0.875,201670,3.0,21.0,0.75,0,0,0,0,0,0,0
38,M,2592,Divorcé(e),Ressources Humaines,Ressources Humaines,5,13,11,10,0,3,3,2,3,Ressources Humaines,Aucun,3,8,1,3,1,2,4,3,3,Non,0.13,proche,Intermédiaire,0.8333333333333334,0.6666666666666666,98496,2.5,27.5,0.25,0,0,0,1,0,0,0
34,M,5346,Marié(e),Consulting,Consultant,4,11,7,1,1,1,3,9,4,Infra & Cloud,Frequent,0,7,4,3,2,1,3,2,3,Non,0.17,moyen_loin,Junior,0.125,0.875,181764,2.5,17.5,0.375,0,0,0,0,0,2,0
37,M,4213,Célibataire,Consulting,Tech Lead,1,10,10,3,1,0,4,10,4,Transformation Digitale,Occasionnel,0,8,4,3,2,1,2,1,3,Non,0.15,moyen_loin,Intermédiaire,0.2727272727272727,0.7272727272727273,155881,2.0,20.0,0.36363636363636365,0,0,0,1,0,1,0
39,M,4127,Divorcé(e),Commercial,Cadre Commercial,2,7,2,1,0,1,6,20,3,Infra & Cloud,Frequent,2,2,3,3,2,4,4,3,3,Non,0.18,loin,Intermédiaire,0.3333333333333333,0.6666666666666666,160953,3.5,7.0,2.0,0,0,0,1,0,2,0
43,M,2438,Célibataire,Consulting,Assistant de Direction,4,7,3,2,0,0,2,9,3,Infra & Cloud,Aucun,1,2,1,3,1,3,3,2,3,Non,0.13,moyen_loin,Intermédiaire,0.5,0.5,104834,2.25,6.75,0.5,0,0,0,1,0,0,0
41,M,6870,Célibataire,Consulting,Manager,3,11,3,2,0,0,3,5,3,Infra & Cloud,Occasionnel,1,2,2,4,2,2,1,1,3,Non,0.12,moyen_proche,Intermédiaire,0.5,0.5,281670,1.5,4.5,0.75,0,0,-1,0,0,1,0
41,F,10447,Divorcé(e),Commercial,Cadre Commercial,0,23,22,14,0,1,3,4,1,Marketing,Occasionnel,13,5,3,3,3,3,4,4,3,Oui,0.13,moyen_proche,Intermédiaire,0.6086956521739131,0.21739130434782608,428327,3.5,77.0,0.13043478260869565,1,4,0,0,0,1,4
30,F,9667,Célibataire,Consulting,Tech Lead,9,9,7,7,0,0,3,10,3,Transformation Digitale,Occasionnel,0,2,1,3,3,3,2,3,3,Non,0.14,moyen_loin,Junior,0.875,0.25,290010,2.25,15.75,0.375,0,0,0,0,0,1,0
26,F,2148,Marié(e),Ressources Humaines,Ressources Humaines,0,6,5,1,1,0,3,20,2,Transformation Digitale,Occasionnel,1,4,4,3,1,2,3,3,3,Oui,0.11,loin,Junior,0.16666666666666666,0.6666666666666666,55848,3.0,15.0,0.5,1,20,0,1,0,1,20
46,F,8926,Marié(e),Consulting,Manager,4,13,9,7,1,1,2,21,2,Transformation Digitale,Occasionnel,3,7,4,3,2,2,4,4,4,Non,0.22,loin,Senior,0.7,0.7,410596,3.5,31.5,0.2,0,0,1,0,0,1,0
40,F,6513,Divorcé(e),Consulting,Manager,4,12,5,3,0,1,3,1,3,Infra & Cloud,Occasionnel,0,3,3,3,2,4,4,3,3,Non,0.17,proche,Intermédiaire,0.5,0.5,260520,3.5,17.5,0.5,0,0,0,0,0,1,0
34,M,6799,Marié(e),Commercial,Cadre Commercial,1,10,10,8,0,2,5,8,2,Entrepreunariat,Occasionnel,4,8,2,4,2,3,3,3,4,Non,0.21,moyen_loin,Junior,0.7272727272727273,0.7272727272727273,231166,2.75,27.5,0.45454545454545453,0,0,0,0,0,1,0
58,M,16291,Divorcé(e),Commercial,Senior Manager,4,37,16,9,0,1,0,2,3,Transformation Digitale,Aucun,14,14,2,3,4,2,4,2,4,Non,0.22,proche,Senior,0.5294117647058824,0.8235294117647058,944878,2.5,40.0,0.0,0,0,1,0,0,0,0
35,M,2705,Marié(e),Consulting,Consultant,0,6,5,4,0,1,2,23,4,Transformation Digitale,Occasionnel,0,3,2,1,1,3,2,4,3,Non,0.16,loin,Intermédiaire,0.6666666666666666,0.5,94675,2.75,13.75,0.3333333333333333,0,0,2,1,2,1,0
47,F,10333,Divorcé(e),Consulting,Tech Lead,8,28,22,11,0,1,4,4,3,Infra & Cloud,Occasionnel,14,10,3,2,3,2,3,3,3,Oui,0.12,moyen_proche,Senior,0.4782608695652174,0.43478260869565216,485651,2.75,60.5,0.17391304347826086,1,4,1,0,0,1,4
40,F,4448,Divorcé(e),Consulting,Manager,2,15,7,4,0,1,3,12,3,Infra & Cloud,Occasionnel,7,7,2,3,2,1,2,3,3,Non,0.12,moyen_loin,Intermédiaire,0.5,0.875,177920,2.0,14.0,0.375,0,0,0,1,0,1,0
54,F,6854,Marié(e),Consulting,Assistant de Direction,4,14,7,1,0,1,2,7,4,Transformation Digitale,Occasionnel,1,7,4,3,2,4,2,2,3,Non,0.15,moyen_proche,Senior,0.125,0.875,370116,3.0,21.0,0.25,0,0,0,0,0,1,0
31,F,9637,Marié(e),Commercial,Cadre Commercial,2,9,3,2,0,2,3,7,4,Marketing,Frequent,2,2,1,3,3,1,4,3,3,Non,0.14,moyen_proche,Junior,0.5,0.5,298747,2.25,6.75,0.75,0,0,0,0,0,2,0
28,F,3591,Marié(e),Consulting,Assistant de Direction,1,3,3,2,0,1,3,1,3,Transformation Digitale,Occasionnel,1,2,3,3,1,1,3,3,4,Non,0.25,proche,Junior,0.5,0.5,100548,2.5,7.5,0.75,0,0,1,1,1,1,0
38,F,5405,Marié(e),Commercial,Représentant Commercial,2,20,4,2,0,2,4,2,4,Marketing,Occasionnel,0,3,2,1,2,4,1,2,4,Oui,0.2,proche,Intermédiaire,0.4,0.6,205390,2.25,9.0,0.8,1,2,3,0,0,1,2
26,M,4684,Célibataire,Commercial,Cadre Commercial,1,5,5,3,0,0,4,10,3,Transformation Digitale,Occasionnel,1,2,3,3,2,4,1,3,3,Non,0.13,moyen_loin,Junior,0.5,0.3333333333333333,121784,2.75,13.75,0.6666666666666666,0,0,0,1,0,1,0
58,M,15787,Marié(e),Consulting,Directeur Technique,2,23,2,2,0,0,3,15,4,Infra & Cloud,Frequent,2,2,1,3,4,3,2,3,3,Oui,0.14,loin,Senior,0.6666666666666666,0.6666666666666666,915646,2.25,4.5,1.0,1,15,0,0,0,2,30
18,F,1514,Célibataire,Consulting,Assistant de Direction,1,0,0,0,0,0,4,14,3,Transformation Digitale,Aucun,0,0,2,3,1,3,3,1,3,Non,0.16,moyen_loin,Junior,0.0,0.0,27252,2.25,0.0,4.0,0,0,0,1,0,0,0
31,M,2956,Marié(e),Ressources Humaines,Ressources Humaines,0,2,1,0,1,0,4,18,5,Ressources Humaines,Occasionnel,0,0,4,4,1,1,3,3,3,Non,0.17,loin,Junior,0.0,0.0,91636,2.75,2.75,2.0,0,0,-1,1,-1,1,0
29,M,2335,Divorcé(e),Ressources Humaines,Ressources Humaines,4,4,2,2,1,3,3,13,3,Ressources Humaines,Occasionnel,2,0,1,2,1,1,4,3,3,Oui,0.15,moyen_loin,Junior,0.6666666666666666,0.0,67715,2.25,4.5,1.0,1,13,1,1,1,1,13
45,F,5154,Marié(e),Commercial,Cadre Commercial,4,10,8,7,0,2,3,2,4,Infra & Cloud,Aucun,5,7,3,3,2,3,2,4,4,Non,0.22,proche,Intermédiaire,0.7777777777777778,0.7777777777777778,231930,3.0,24.0,0.3333333333333333,0,0,1,0,0,0,0
36,F,6962,Marié(e),Consulting,Assistant de Direction,4,15,1,0,0,1,2,2,4,Autre,Occasionnel,0,0,4,3,2,2,4,3,4,Oui,0.22,proche,Intermédiaire,0.0,0.0,250632,3.25,3.25,1.0,1,2,1,0,0,1,2
43,M,5675,Marié(e),Commercial,Cadre Commercial,1,7,7,7,0,1,5,2,4,Infra & Cloud,Frequent,7,7,1,3,2,4,3,3,4,Non,0.2,proche,Intermédiaire,0.875,0.875,244025,2.75,19.25,0.625,0,0,1,0,0,2,0
27,F,2379,Célibataire,Consulting,Consultant,0,6,5,4,0,0,3,5,2,Infra & Cloud,Frequent,0,2,4,3,1,4,3,2,3,Oui,0.14,moyen_proche,Junior,0.6666666666666666,0.3333333333333333,64233,3.25,16.25,0.5,1,5,0,1,0,2,10
29,M,3812,Marié(e),Consulting,Consultant,1,11,11,8,0,0,3,20,1,Transformation Digitale,Frequent,3,10,4,3,1,4,2,4,3,Non,0.13,loin,Junior,0.6666666666666666,0.8333333333333334,110548,3.5,38.5,0.25,0,0,0,1,0,2,0
32,M,4648,Célibataire,Commercial,Cadre Commercial,8,4,0,0,0,0,2,10,4,Marketing,Frequent,0,0,4,3,2,4,3,4,3,Non,0.13,moyen_loin,Junior,0.0,0.0,148736,3.75,0.0,2.0,0,0,0,1,0,2,0
42,M,2936,Marié(e),Consulting,Assistant de Direction,3,10,6,3,0,2,1,10,4,Entrepreunariat,Aucun,3,3,3,3,1,3,2,2,4,Non,0.22,moyen_loin,Intermédiaire,0.42857142857142855,0.42857142857142855,123312,2.5,15.0,0.14285714285714285,0,0,1,1,1,0,0
47,F,2105,Célibataire,Consulting,Consultant,4,7,2,2,0,0,2,9,4,Infra & Cloud,Occasionnel,2,0,2,3,1,3,3,3,3,Non,0.12,moyen_loin,Senior,0.6666666666666666,0.0,98935,2.75,5.5,0.6666666666666666,0,0,0,1,0,1,0
46,M,8578,Divorcé(e),Consulting,Tech Lead,3,12,9,8,0,1,4,2,2,Infra & Cloud,Occasionnel,4,7,4,3,3,4,3,2,3,Non,0.14,proche,Senior,0.8,0.7,394588,3.25,29.25,0.4,0,0,0,0,0,1,0
28,M,2706,Divorcé(e),Ressources Humaines,Ressources Humaines,1,3,3,2,0,1,2,1,2,Infra & Cloud,Aucun,2,2,3,3,1,4,2,3,3,Non,0.15,proche,Junior,0.5,0.5,75768,3.0,9.0,0.5,0,0,0,1,0,0,0
29,M,6384,Divorcé(e),Consulting,Manager,8,11,7,0,0,2,3,29,1,Infra & Cloud,Occasionnel,1,6,4,1,2,3,4,3,3,Non,0.17,loin,Junior,0.0,0.75,185136,3.5,24.5,0.375,0,0,2,0,0,1,0
42,M,3968,Célibataire,Consulting,Consultant,4,8,0,0,0,0,3,8,3,Infra & Cloud,Occasionnel,0,0,4,3,1,3,4,3,3,Non,0.13,moyen_loin,Intermédiaire,0.0,0.0,166656,3.5,0.0,3.0,0,0,0,1,0,1,0
32,M,9907,Célibataire,Commercial,Cadre Commercial,7,7,2,2,1,0,3,2,4,Marketing,Occasionnel,2,2,3,2,2,2,3,2,3,Oui,0.12,proche,Junior,0.6666666666666666,0.6666666666666666,317024,2.5,5.0,1.0,1,2,1,0,0,1,2
46,F,13225,Divorcé(e),Commercial,Cadre Commercial,2,25,19,17,0,1,5,3,3,Entrepreunariat,Occasionnel,2,8,1,4,4,1,4,3,3,Non,0.12,moyen_proche,Senior,0.85,0.4,608350,2.25,42.75,0.25,0,0,-1,0,0,1,0
27,F,3540,Marié(e),Commercial,Représentant Commercial,1,9,9,8,0,1,5,23,1,Transformation Digitale,Occasionnel,5,8,2,2,2,3,4,3,4,Non,0.21,loin,Junior,0.8,0.8,95580,3.0,27.0,0.5,0,0,2,1,2,1,0
29,M,2804,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,0,0,3,6,1,Transformation Digitale,Occasionnel,0,0,4,2,1,2,4,3,3,Non,0.11,moyen_proche,Junior,0.0,0.0,81316,3.25,3.25,1.5,0,0,1,1,1,1,0
43,F,19392,Marié(e),Consulting,Senior Manager,7,21,16,12,0,0,2,6,3,Transformation Digitale,Occasionnel,6,14,1,2,5,3,4,3,3,Non,0.13,moyen_proche,Intermédiaire,0.7058823529411765,0.8235294117647058,833856,2.75,44.0,0.11764705882352941,0,0,1,0,0,1,0
48,M,19665,Marié(e),Consulting,Directeur Technique,4,29,22,10,0,0,3,10,3,Infra & Cloud,Occasionnel,12,9,4,2,5,2,4,3,3,Non,0.12,moyen_loin,Senior,0.43478260869565216,0.391304347826087,943920,3.25,71.5,0.13043478260869565,0,0,1,0,0,1,0
29,M,2439,Célibataire,Consulting,Assistant de Direction,1,1,1,0,1,0,3,24,2,Infra & Cloud,Frequent,1,0,4,2,1,4,2,2,4,Oui,0.24,loin,Junior,0.0,0.0,70731,3.0,3.0,1.5,1,24,2,1,2,2,48
46,F,7314,Marié(e),Commercial,Cadre Commercial,5,14,8,7,1,3,2,10,3,Infra & Cloud,Occasionnel,0,7,3,3,3,2,3,3,4,Non,0.21,moyen_loin,Senior,0.7777777777777778,0.7777777777777778,336444,2.75,22.0,0.2222222222222222,0,0,1,0,0,1,0
27,F,4774,Marié(e),Consulting,Assistant de Direction,0,8,7,6,0,1,2,15,3,Infra & Cloud,Frequent,7,3,4,2,1,1,4,2,3,Non,0.19,loin,Junior,0.75,0.375,128898,2.75,19.25,0.25,0,0,1,1,1,2,0
39,M,3902,Divorcé(e),Consulting,Assistant de Direction,8,7,2,2,0,3,2,19,4,Autre,Occasionnel,2,2,4,3,2,4,2,3,3,Non,0.14,loin,Intermédiaire,0.6666666666666666,0.6666666666666666,152178,3.25,6.5,0.6666666666666666,0,0,0,1,0,1,0
55,M,2662,Marié(e),Consulting,Assistant de Direction,8,19,5,2,0,1,2,2,4,Entrepreunariat,Occasionnel,0,4,2,2,1,4,2,4,4,Non,0.2,proche,Senior,0.3333333333333333,0.6666666666666666,146410,3.0,15.0,0.3333333333333333,0,0,2,1,2,1,0
28,F,2856,Marié(e),Commercial,Représentant Commercial,1,1,1,0,0,1,3,3,3,Transformation Digitale,Occasionnel,0,0,2,3,1,2,4,3,3,Non,0.19,moyen_proche,Junior,0.0,0.0,79968,2.75,2.75,1.5,0,0,0,1,0,1,0
30,M,1081,Célibataire,Commercial,Représentant Commercial,1,1,1,0,1,0,3,9,3,Transformation Digitale,Occasionnel,0,0,2,3,1,4,3,2,3,Non,0.13,moyen_loin,Junior,0.0,0.0,32430,2.75,2.75,1.5,0,0,0,1,0,1,0
22,M,2472,Célibataire,Consulting,Assistant de Direction,1,1,1,0,1,0,2,7,1,Infra & Cloud,Occasionnel,0,0,4,3,1,2,1,3,4,Oui,0.23,moyen_proche,Junior,0.0,0.0,54384,2.5,2.5,1.0,1,7,1,1,1,1,7
36,F,5673,Marié(e),Commercial,Cadre Commercial,1,10,10,9,0,1,4,10,4,Entrepreunariat,Occasionnel,1,7,2,2,2,3,1,3,3,Oui,0.13,moyen_loin,Intermédiaire,0.8181818181818182,0.6363636363636364,204228,2.25,22.5,0.36363636363636365,1,10,1,0,0,1,10
31,M,4197,Divorcé(e),Consulting,Consultant,1,10,10,8,0,1,2,20,3,Infra & Cloud,Occasionnel,0,2,2,3,2,3,1,3,3,Non,0.11,loin,Junior,0.7272727272727273,0.18181818181818182,130107,2.25,22.5,0.18181818181818182,0,0,0,1,0,1,0
34,M,9713,Marié(e),Commercial,Cadre Commercial,2,9,5,3,0,3,3,4,3,Infra & Cloud,Occasionnel,1,0,3,3,3,4,4,3,3,Oui,0.13,moyen_proche,Junior,0.5,0.0,330242,3.5,17.5,0.5,1,4,0,0,0,1,4
29,M,2062,Célibataire,Consulting,Consultant,3,11,3,2,0,0,2,7,3,Infra & Cloud,Occasionnel,1,2,4,3,1,1,2,3,3,Non,0.14,moyen_proche,Junior,0.5,0.5,59798,2.5,7.5,0.5,0,0,0,1,0,1,0
37,M,4284,Marié(e),Consulting,Assistant de Direction,5,16,5,3,0,1,2,7,4,Transformation Digitale,Occasionnel,0,4,4,3,2,1,3,3,4,Oui,0.22,moyen_proche,Intermédiaire,0.5,0.6666666666666666,158508,2.75,13.75,0.3333333333333333,1,7,1,1,1,1,7
35,F,4788,Marié(e),Consulting,Tech Lead,0,4,3,2,0,0,2,16,2,Autre,Occasionnel,0,2,4,2,2,2,4,3,3,Oui,0.11,loin,Intermédiaire,0.5,0.5,167580,3.25,9.75,0.5,1,16,1,1,1,1,16
45,F,5906,Marié(e),Consulting,Tech Lead,0,10,9,8,0,2,2,25,2,Infra & Cloud,Occasionnel,3,8,2,2,2,4,4,2,3,Non,0.13,loin,Intermédiaire,0.8,0.8,265770,3.0,27.0,0.2,0,0,1,0,0,1,0
36,M,3886,Célibataire,Ressources Humaines,Ressources Humaines,1,10,10,1,0,0,2,2,1,Ressources Humaines,Frequent,0,8,2,2,2,4,4,2,4,Non,0.21,proche,Intermédiaire,0.09090909090909091,0.7272727272727273,139896,3.0,30.0,0.18181818181818182,0,0,2,1,2,2,0
40,M,16823,Divorcé(e),Consulting,Senior Manager,2,22,19,7,0,1,3,1,4,Infra & Cloud,Occasionnel,11,16,1,3,4,1,1,3,3,Non,0.11,proche,Intermédiaire,0.35,0.8,672920,1.5,28.5,0.15,0,0,0,0,0,1,0
26,F,2933,Marié(e),Consulting,Assistant de Direction,1,1,1,0,0,1,3,1,2,Infra & Cloud,Occasionnel,1,0,2,2,1,3,3,2,3,Oui,0.13,proche,Junior,0.0,0.0,76258,2.5,2.5,1.5,1,1,1,1,1,1,1
27,F,6500,Célibataire,Commercial,Cadre Commercial,0,9,8,7,0,0,5,2,2,Transformation Digitale,Occasionnel,0,7,1,4,2,3,2,2,3,Non,0.14,proche,Junior,0.7777777777777778,0.7777777777777778,175500,2.0,16.0,0.5555555555555556,0,0,-1,0,0,1,0
48,F,17174,Divorcé(e),Consulting,Senior Manager,3,24,22,17,0,1,3,22,3,Transformation Digitale,Frequent,4,7,4,3,4,4,2,3,3,Non,0.11,loin,Senior,0.7391304347826086,0.30434782608695654,824352,3.25,71.5,0.13043478260869565,0,0,0,0,0,2,0
44,M,5033,Marié(e),Consulting,Manager,2,10,2,0,0,1,5,1,4,Infra & Cloud,Occasionnel,2,2,2,4,2,1,4,3,3,Non,0.15,proche,Intermédiaire,0.0,0.6666666666666666,221452,2.5,5.0,1.6666666666666667,0,0,-1,0,0,1,0
34,M,2307,Marié(e),Consulting,Assistant de Direction,1,5,5,2,1,1,2,16,4,Entrepreunariat,Aucun,3,0,4,1,1,1,2,3,4,Oui,0.23,loin,Junior,0.3333333333333333,0.0,78438,2.5,12.5,0.3333333333333333,1,16,3,1,3,0,0
56,M,2587,Célibataire,Consulting,Consultant,1,5,4,2,1,0,3,24,2,Infra & Cloud,Occasionnel,1,0,1,3,1,4,4,3,3,Non,0.16,loin,Senior,0.4,0.0,144872,3.0,12.0,0.6,0,0,0,1,0,1,0
36,M,5507,Marié(e),Commercial,Cadre Commercial,2,12,4,2,0,2,1,17,2,Marketing,Occasionnel,1,3,3,2,2,2,3,1,3,Non,0.16,loin,Intermédiaire,0.4,0.6,198252,2.25,9.0,0.2,0,0,1,0,0,1,0
41,F,4393,Marié(e),Commercial,Cadre Commercial,5,14,5,4,0,1,3,8,3,Marketing,Occasionnel,1,4,3,3,2,2,3,3,4,Non,0.21,moyen_loin,Intermédiaire,0.6666666666666666,0.6666666666666666,180113,2.75,13.75,0.5,0,0,1,1,1,1,0
42,M,13348,Marié(e),Consulting,Directeur Technique,9,18,13,7,0,1,3,6,3,Transformation Digitale,Occasionnel,5,7,3,3,3,1,2,4,3,Non,0.13,moyen_proche,Intermédiaire,0.5,0.5,560616,2.5,32.5,0.21428571428571427,0,0,0,0,0,1,0
31,F,6583,Divorcé(e),Commercial,Cadre Commercial,2,8,5,2,0,1,2,10,2,Transformation Digitale,Occasionnel,1,4,3,3,2,4,4,3,3,Oui,0.11,moyen_loin,Junior,0.3333333333333333,0.6666666666666666,204073,3.5,17.5,0.3333333333333333,1,10,0,0,0,1,10
34,F,8103,Marié(e),Commercial,Cadre Commercial,3,9,4,2,0,0,3,3,1,Transformation Digitale,Occasionnel,0,1,4,2,2,4,3,2,3,Oui,0.12,moyen_proche,Junior,0.4,0.2,275502,3.25,13.0,0.6,1,3,1,0,0,1,3
31,F,3978,Divorcé(e),Consulting,Consultant,8,4,2,2,0,1,0,4,3,Transformation Digitale,Occasionnel,2,2,1,4,1,3,2,2,3,Non,0.12,moyen_proche,Junior,0.6666666666666666,0.6666666666666666,123318,2.0,4.0,0.0,0,0,-1,1,-1,1,0
26,M,2544,Marié(e),Consulting,Consultant,0,8,7,7,0,1,3,6,3,Autre,Frequent,7,7,3,4,1,4,1,3,3,Non,0.18,moyen_proche,Junior,0.875,0.875,66144,2.75,19.25,0.375,0,0,-1,1,-1,2,0
45,M,5399,Célibataire,Consulting,Manager,4,12,4,2,0,0,3,1,4,Transformation Digitale,Frequent,0,3,2,3,2,3,3,3,3,Non,0.12,proche,Intermédiaire,0.4,0.6,242955,2.75,11.0,0.6,0,0,0,0,0,2,0
33,M,5487,Célibataire,Commercial,Cadre Commercial,1,10,10,4,0,0,2,10,4,Marketing,Occasionnel,0,9,2,3,2,3,2,2,3,Non,0.14,moyen_loin,Junior,0.36363636363636365,0.8181818181818182,181071,2.25,22.5,0.18181818181818182,0,0,0,0,0,1,0
28,M,6834,Marié(e),Commercial,Cadre Commercial,1,7,7,7,0,1,2,1,2,Infra & Cloud,Frequent,0,7,3,2,2,4,3,3,3,Oui,0.12,proche,Junior,0.875,0.875,191352,3.25,22.75,0.25,1,1,1,0,0,2,2
29,M,1091,Célibataire,Commercial,Représentant Commercial,1,1,1,0,1,0,3,24,3,Entrepreunariat,Frequent,0,0,3,4,1,1,4,3,3,Non,0.17,loin,Junior,0.0,0.0,31639,2.75,2.75,1.5,0,0,-1,1,-1,2,0
39,F,5736,Marié(e),Commercial,Cadre Commercial,6,10,3,2,0,1,1,21,4,Infra & Cloud,Aucun,1,2,1,1,2,3,3,3,3,Non,0.19,loin,Intermédiaire,0.5,0.5,223704,2.5,7.5,0.25,0,0,2,0,0,0,0
27,M,2226,Marié(e),Consulting,Assistant de Direction,1,6,5,3,0,1,3,2,4,Entrepreunariat,Occasionnel,1,2,2,3,1,2,3,2,3,Non,0.11,proche,Junior,0.5,0.3333333333333333,60102,2.25,11.25,0.5,0,0,0,1,0,1,0
34,M,5747,Marié(e),Consulting,Assistant de Direction,1,16,15,10,0,0,3,22,4,Autre,Frequent,6,11,3,2,2,4,2,3,3,Oui,0.15,loin,Junior,0.625,0.6875,195398,3.0,45.0,0.1875,1,22,1,0,0,2,44
28,F,9854,Célibataire,Commercial,Cadre Commercial,3,6,2,0,1,0,0,13,2,Marketing,Occasionnel,2,2,4,3,2,3,4,3,3,Oui,0.11,moyen_loin,Junior,0.0,0.6666666666666666,275912,3.5,7.0,0.0,1,13,0,0,0,1,13
47,M,5467,Marié(e),Consulting,Assistant de Direction,8,16,8,7,0,1,4,14,4,Entrepreunariat,Aucun,1,7,3,3,2,2,3,4,3,Non,0.18,moyen_loin,Senior,0.7777777777777778,0.7777777777777778,256949,3.0,24.0,0.4444444444444444,0,0,0,0,0,0,0
56,F,5380,Marié(e),Commercial,Cadre Commercial,4,6,0,0,0,1,3,11,5,Marketing,Occasionnel,0,0,4,2,2,1,3,3,3,Non,0.16,moyen_loin,Senior,0.0,0.0,301280,2.75,0.0,3.0,0,0,1,0,0,1,0
39,M,5151,Marié(e),Consulting,Tech Lead,1,10,10,0,0,1,3,9,2,Transformation Digitale,Occasionnel,7,9,1,3,2,1,4,3,4,Non,0.25,moyen_loin,Intermédiaire,0.0,0.8181818181818182,200889,2.25,22.5,0.2727272727272727,0,0,1,0,0,1,0
38,F,2133,Divorcé(e),Consulting,Assistant de Direction,1,20,20,11,0,1,3,8,3,Transformation Digitale,Frequent,0,7,4,2,2,2,3,3,3,Oui,0.16,moyen_loin,Intermédiaire,0.5238095238095238,0.3333333333333333,81054,3.0,60.0,0.14285714285714285,1,8,1,1,1,2,16
58,F,17875,Marié(e),Commercial,Senior Manager,4,29,1,0,0,1,2,21,3,Infra & Cloud,Occasionnel,0,0,4,3,4,4,3,2,3,Oui,0.13,loin,Senior,0.0,0.0,1036750,3.25,3.25,1.0,1,21,0,0,0,1,21
32,F,2432,Célibataire,Consulting,Assistant de Direction,3,8,4,1,1,0,2,5,2,Infra & Cloud,Frequent,0,3,1,4,1,3,1,3,3,Oui,0.14,moyen_proche,Junior,0.2,0.6,77824,2.0,8.0,0.4,1,5,-1,1,-1,2,10
