age,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,augementation_salaire_precedente,genre_binaire,tranche_age,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,heures_supplementaires_binaire,interaction_distance_heures_sup,frequence_deplacement_num,surmenage_transports
33,2028,Marié(e),Consulting,Consultant,1,14,14,11,0,3,6,21,3,Transformation Digitale,2,13,2,4,1,2,4,3,3,0.18,1,Junior,0.7333333333333333,0.8666666666666667,66924,2.75,38.5,0.4,0,0,1,0
37,9525,Divorcé(e),Commercial,Cadre Commercial,1,6,6,3,0,2,2,1,4,Transformation Digitale,1,3,3,1,2,4,3,2,3,0.14,1,Intermédiaire,0.42857142857142855,0.42857142857142855,352425,3.0,18.0,0.2857142857142857,0,0,2,0
34,2929,Marié(e),Consulting,Assistant de Direction,1,10,10,9,0,0,3,19,3,Infra & Cloud,8,7,2,2,1,4,2,3,3,0.12,0,Junior,0.8181818181818182,0.6363636363636364,99586,2.75,27.5,0.2727272727272727,0,0,1,0
23,2275,Divorcé(e),Commercial,Représentant Commercial,1,3,3,2,1,1,2,7,3,Infra & Cloud,0,2,3,3,1,4,2,3,4,0.21,1,Junior,0.5,0.5,52325,3.0,9.0,0.5,1,7,1,7
44,7879,Marié(e),Consulting,Manager,1,9,8,7,0,1,2,2,3,Infra & Cloud,6,7,3,4,3,4,2,3,3,0.19,0,Intermédiaire,0.7777777777777778,0.7777777777777778,346676,3.0,24.0,0.2222222222222222,1,2,1,2
35,4930,Célibataire,Consulting,Assistant de Direction,0,6,5,4,0,0,2,2,4,Transformation Digitale,1,4,1,2,1,4,3,4,3,0.14,1,Intermédiaire,0.6666666666666666,0.6666666666666666,172550,3.0,15.0,0.3333333333333333,1,2,2,4
43,7847,Marié(e),Commercial,Cadre Commercial,1,10,10,9,0,1,3,2,3,Transformation Digitale,8,8,4,3,2,4,1,3,3,0.17,1,Intermédiaire,0.8181818181818182,0.7272727272727273,337421,3.0,30.0,0.2727272727272727,1,2,1,2
24,4401,Marié(e),Consulting,Assistant de Direction,1,5,5,3,0,1,1,9,3,Transformation Digitale,0,4,3,4,1,3,4,3,3,0.16,1,Junior,0.5,0.6666666666666666,105624,3.25,16.25,0.16666666666666666,0,0,1,0
41,9241,Célibataire,Commercial,Cadre Commercial,1,10,10,8,0,0,3,6,3,Marketing,8,7,4,3,3,3,2,3,3,0.12,1,Intermédiaire,0.7272727272727273,0.6363636363636364,378881,3.0,30.0,0.2727272727272727,0,0,1,0
29,2974,Marié(e),Consulting,Consultant,9,9,5,3,0,1,2,9,4,Transformation Digitale,1,2,4,3,1,3,3,3,3,0.17,0,Junior,0.5,0.3333333333333333,86246,3.25,16.25,0.3333333333333333,0,0,1,0
36,4502,Célibataire,Commercial,Représentant Commercial,3,17,13,7,0,0,2,2,4,Infra & Cloud,6,7,3,3,2,4,3,2,3,0.15,0,Intermédiaire,0.5,0.5,162072,3.0,39.0,0.14285714285714285,0,0,1,0
45,10748,Marié(e),Consulting,Manager,3,25,23,15,0,1,3,1,1,Infra & Cloud,14,4,3,2,3,3,4,2,4,0.23,1,Intermédiaire,0.625,0.16666666666666666,483660,3.0,69.0,0.125,0,0,0,0
24,1555,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,1,1,2,22,1,Ressources Humaines,0,0,4,1,1,3,3,3,3,0.11,1,Junior,0.0,0.0,37320,3.25,3.25,1.0,0,0,1,0
47,12936,Marié(e),Commercial,Cadre Commercial,7,25,23,5,1,0,3,9,3,Infra & Cloud,14,10,3,1,4,3,3,1,3,0.11,1,Senior,0.20833333333333334,0.4166666666666667,607992,2.5,57.5,0.125,0,0,2,0
26,2305,Marié(e),Consulting,Consultant,1,3,3,2,0,3,3,17,4,Transformation Digitale,0,2,4,1,1,3,3,4,3,0.15,1,Junior,0.5,0.5,59930,3.5,10.5,0.75,0,0,1,0
45,16704,Célibataire,Consulting,Directeur Technique,1,21,21,6,0,0,2,28,2,Entrepreunariat,8,6,4,2,4,2,3,3,3,0.11,0,Intermédiaire,0.2727272727272727,0.2727272727272727,751680,3.0,63.0,0.09090909090909091,0,0,1,0
32,3433,Marié(e),Consulting,Assistant de Direction,6,10,5,2,0,1,3,10,3,Infra & Cloud,1,3,1,3,1,3,1,2,3,0.13,1,Junior,0.3333333333333333,0.5,109856,1.75,8.75,0.5,0,0,2,0
31,3477,Marié(e),Consulting,Consultant,1,6,5,2,0,1,2,2,4,Infra & Cloud,0,3,2,3,1,3,4,4,3,0.14,1,Junior,0.3333333333333333,0.5,107787,3.25,16.25,0.3333333333333333,0,0,1,0
41,6430,Marié(e),Ressources Humaines,Ressources Humaines,6,10,3,2,0,1,4,4,3,Ressources Humaines,1,2,3,1,2,2,2,3,3,0.19,1,Intermédiaire,0.5,0.5,263630,2.5,7.5,1.0,0,0,0,0
40,6516,Marié(e),Consulting,Tech Lead,2,18,1,0,0,1,3,8,2,Infra & Cloud,0,0,2,3,2,1,2,3,3,0.16,0,Intermédiaire,0.0,0.0,260640,2.0,2.0,1.5,1,8,1,8
24,3907,Divorcé(e),Consulting,Consultant,1,6,6,2,0,3,2,29,1,Transformation Digitale,1,2,2,3,1,1,2,4,3,0.13,1,Junior,0.2857142857142857,0.2857142857142857,93768,2.25,13.5,0.2857142857142857,0,0,1,0
46,5562,Célibataire,Consulting,Manager,6,19,10,7,0,0,3,13,4,Infra & Cloud,0,9,3,3,2,2,4,3,3,0.14,1,Senior,0.6363636363636364,0.8181818181818182,255852,3.0,30.0,0.2727272727272727,0,0,1,0
35,6883,Marié(e),Consulting,Tech Lead,2,17,7,7,0,1,3,27,4,Infra & Cloud,0,7,4,3,2,3,2,3,3,0.16,1,Intermédiaire,0.875,0.875,240905,3.0,21.0,0.375,0,0,1,0
30,2862,Marié(e),Consulting,Assistant de Direction,1,10,10,0,0,1,2,16,1,Infra & Cloud,0,8,2,3,1,4,2,2,3,0.12,1,Junior,0.0,0.7272727272727273,85860,2.5,25.0,0.18181818181818182,0,0,1,0
47,4978,Marié(e),Commercial,Cadre Commercial,7,4,1,0,0,1,3,2,4,Marketing,0,0,3,3,2,2,4,1,3,0.11,1,Senior,0.0,0.0,233966,2.5,2.5,1.5,0,0,0,0
46,10368,Divorcé(e),Commercial,Cadre Commercial,4,13,10,6,0,1,5,2,3,Infra & Cloud,0,3,3,3,3,4,2,2,3,0.12,1,Senior,0.5454545454545454,0.2727272727272727,476928,2.75,27.5,0.45454545454545453,1,2,1,2
36,6134,Divorcé(e),Commercial,Cadre Commercial,5,16,2,2,1,3,3,13,5,Marketing,2,2,2,2,2,1,2,3,3,0.13,1,Intermédiaire,0.6666666666666666,0.6666666666666666,220824,2.0,4.0,1.0,1,13,1,13
32,6735,Célibataire,Commercial,Cadre Commercial,6,10,0,0,1,0,2,1,2,Infra & Cloud,0,0,1,1,2,2,2,3,3,0.15,1,Junior,0.0,0.0,215520,2.0,0.0,2.0,0,0,1,0
23,3295,Célibataire,Consulting,Consultant,1,3,3,2,0,0,3,4,1,Transformation Digitale,1,2,3,3,1,2,3,1,3,0.13,0,Junior,0.5,0.5,75785,2.25,6.75,0.75,0,0,1,0
31,5238,Célibataire,Consulting,Tech Lead,2,9,5,4,0,0,3,24,1,Entrepreunariat,1,4,4,3,2,4,4,2,4,0.2,0,Junior,0.6666666666666666,0.6666666666666666,162378,3.5,17.5,0.5,0,0,2,0
39,6472,Marié(e),Consulting,Consultant,1,9,9,8,0,1,2,1,3,Infra & Cloud,5,8,4,3,2,4,4,3,3,0.15,1,Intermédiaire,0.8,0.8,252408,3.75,33.75,0.2,1,1,0,0
32,9610,Marié(e),Commercial,Cadre Commercial,3,10,4,3,0,1,2,19,3,Infra & Cloud,0,2,4,1,3,3,3,1,3,0.13,1,Junior,0.6,0.4,307520,2.75,11.0,0.4,0,0,1,0
40,19833,Célibataire,Commercial,Senior Manager,1,21,21,8,0,0,3,7,4,Transformation Digitale,12,8,2,3,5,2,2,2,3,0.14,1,Intermédiaire,0.36363636363636365,0.36363636363636365,793320,2.0,42.0,0.13636363636363635,0,0,1,0
45,9756,Marié(e),Ressources Humaines,Ressources Humaines,4,9,5,0,0,2,2,4,3,Infra & Cloud,0,3,3,1,3,3,3,4,4,0.21,0,Intermédiaire,0.0,0.5,439020,3.25,16.25,0.3333333333333333,0,0,1,0
30,4968,Célibataire,Consulting,Assistant de Direction,0,10,9,7,0,0,2,2,4,Entrepreunariat,0,7,4,2,1,1,4,3,3,0.16,0,Junior,0.7,0.7,149040,3.0,27.0,0.2,0,0,2,0
24,2145,Marié(e),Ressources Humaines,Ressources Humaines,0,3,2,2,0,1,2,10,3,Transformation Digitale,2,1,1,3,1,4,4,3,3,0.14,1,Junior,0.6666666666666666,0.3333333333333333,51480,3.0,6.0,0.6666666666666666,0,0,2,0
30,2180,Divorcé(e),Ressources Humaines,Ressources Humaines,6,6,4,2,1,1,0,8,3,Ressources Humaines,1,2,3,2,1,4,3,2,3,0.11,0,Junior,0.4,0.4,65400,3.0,12.0,0.0,0,0,2,0
31,8346,Marié(e),Commercial,Cadre Commercial,1,6,5,2,0,1,3,5,3,Entrepreunariat,0,2,1,3,2,3,3,3,3,0.19,1,Junior,0.3333333333333333,0.3333333333333333,258726,2.5,12.5,0.5,0,0,1,0
27,3445,Célibataire,Consulting,Assistant de Direction,1,6,6,2,0,0,5,8,3,Transformation Digitale,1,4,3,3,1,4,3,2,3,0.11,0,Junior,0.2857142857142857,0.5714285714285714,93015,3.0,18.0,0.7142857142857143,0,0,1,0
29,2760,Célibataire,Commercial,Représentant Commercial,1,2,2,2,1,0,3,9,3,Marketing,2,2,2,1,1,2,3,3,3,0.13,0,Junior,0.6666666666666666,0.6666666666666666,80040,2.5,5.0,1.0,0,0,1,0
29,6294,Célibataire,Consulting,Manager,8,10,3,2,0,0,5,1,3,Infra & Cloud,0,2,4,4,2,3,4,4,3,0.12,1,Junior,0.5,0.5,182526,3.75,11.25,1.25,1,1,2,2
30,7140,Divorcé(e),Commercial,Cadre Commercial,2,12,7,7,0,1,2,15,2,Marketing,1,7,3,2,3,1,1,3,3,0.11,1,Junior,0.875,0.875,214200,2.0,14.0,0.25,0,0,1,0
34,2932,Marié(e),Consulting,Assistant de Direction,0,6,5,0,0,3,3,2,4,Transformation Digitale,1,2,4,4,1,4,1,3,3,0.14,1,Junior,0.0,0.3333333333333333,99688,3.0,15.0,0.5,1,2,1,2
33,5147,Célibataire,Commercial,Cadre Commercial,8,13,11,7,0,0,2,2,3,Marketing,1,7,4,3,2,2,4,2,3,0.15,0,Junior,0.5833333333333334,0.5833333333333334,169851,3.0,33.0,0.16666666666666666,0,0,0,0
49,4507,Célibataire,Commercial,Cadre Commercial,3,8,5,1,0,0,1,11,4,Marketing,0,4,4,3,2,4,3,4,3,0.12,0,Senior,0.16666666666666666,0.6666666666666666,220843,3.75,18.75,0.16666666666666666,0,0,1,0
33,8564,Célibataire,Commercial,Cadre Commercial,2,11,0,0,1,0,2,16,3,Infra & Cloud,0,0,1,3,3,1,3,2,4,0.2,0,Junior,0.0,0.0,282612,1.75,0.0,2.0,1,16,1,16
38,2468,Marié(e),Consulting,Consultant,4,9,6,1,0,1,4,2,2,Transformation Digitale,0,5,3,2,1,2,2,2,3,0.14,0,Intermédiaire,0.14285714285714285,0.7142857142857143,93784,2.25,13.5,0.5714285714285714,0,0,2,0
31,8161,Marié(e),Commercial,Cadre Commercial,2,10,1,0,1,3,2,16,4,Marketing,0,0,1,3,3,3,1,3,3,0.13,1,Junior,0.0,0.0,252991,2.0,2.0,1.0,0,0,1,0
29,2109,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,0,1,2,4,3,Entrepreunariat,0,0,4,2,1,1,3,3,3,0.13,0,Junior,0.0,0.0,61161,2.75,2.75,1.0,0,0,1,0
30,5294,Marié(e),Consulting,Manager,3,10,7,0,0,1,3,16,3,Infra & Cloud,1,7,3,4,2,3,3,3,3,0.16,1,Junior,0.0,0.875,158820,3.0,21.0,0.375,0,0,1,0
32,2718,Célibataire,Consulting,Assistant de Direction,2,12,7,7,0,0,3,5,4,Entrepreunariat,0,7,2,3,1,2,2,3,3,0.14,1,Junior,0.875,0.875,86976,2.25,15.75,0.375,0,0,0,0
38,5811,Marié(e),Consulting,Manager,3,15,1,0,0,1,2,18,3,Transformation Digitale,1,0,2,1,2,4,3,3,3,0.16,1,Intermédiaire,0.0,0.0,220818,3.0,3.0,1.0,1,18,1,18
43,2437,Marié(e),Consulting,Assistant de Direction,9,6,1,0,1,1,4,17,3,Entrepreunariat,0,0,3,2,1,3,4,3,3,0.16,1,Intermédiaire,0.0,0.0,104791,3.25,3.25,2.0,1,17,2,34
42,2766,Divorcé(e),Consulting,Consultant,8,7,5,3,0,3,6,12,3,Transformation Digitale,0,4,2,3,1,2,2,2,4,0.22,1,Intermédiaire,0.5,0.6666666666666666,116172,2.0,10.0,1.0,0,0,1,0
55,19038,Marié(e),Consulting,Directeur Technique,8,34,1,0,0,3,2,2,3,Transformation Digitale,0,0,3,2,5,1,2,3,3,0.12,1,Senior,0.0,0.0,1047090,2.25,2.25,1.0,0,0,1,0
33,3055,Divorcé(e),Consulting,Assistant de Direction,5,11,9,8,0,2,2,4,3,Entrepreunariat,1,7,4,3,2,2,4,2,3,0.15,1,Junior,0.8,0.7,100815,3.0,27.0,0.2,0,0,0,0
41,2289,Divorcé(e),Consulting,Consultant,1,5,5,3,0,2,2,9,4,Infra & Cloud,0,4,3,3,1,1,2,3,4,0.2,1,Intermédiaire,0.5,0.6666666666666666,93849,2.25,11.25,0.3333333333333333,0,0,1,0
34,4001,Divorcé(e),Commercial,Cadre Commercial,1,15,15,14,0,1,3,10,3,Infra & Cloud,0,7,4,3,2,3,3,3,3,0.14,1,Junior,0.875,0.4375,136034,3.25,48.75,0.1875,1,10,0,0
53,12965,Marié(e),Consulting,Tech Lead,4,27,3,2,0,3,2,1,4,Transformation Digitale,0,2,1,2,4,3,4,2,4,0.2,0,Senior,0.5,0.5,687145,2.5,7.5,0.5,1,1,0,0
43,3539,Célibataire,Ressources Humaines,Ressources Humaines,0,10,9,7,0,0,5,2,3,Infra & Cloud,1,8,2,3,1,4,2,3,3,0.13,1,Intermédiaire,0.7,0.8,152177,2.75,24.75,0.5,0,0,1,0
34,6029,Célibataire,Commercial,Cadre Commercial,5,6,2,2,0,0,3,3,2,Infra & Cloud,2,2,4,1,2,4,1,3,3,0.12,0,Junior,0.6666666666666666,0.6666666666666666,204986,3.0,6.0,1.0,0,0,1,0
21,2679,Célibataire,Commercial,Représentant Commercial,1,1,1,0,1,0,3,7,1,Marketing,1,0,2,3,1,2,2,3,3,0.13,1,Junior,0.0,0.0,56259,2.25,2.25,1.5,0,0,1,0
38,3702,Marié(e),Consulting,Consultant,1,5,5,4,0,1,3,6,2,Autre,0,4,4,2,1,3,2,3,3,0.11,0,Intermédiaire,0.6666666666666666,0.6666666666666666,140676,3.0,15.0,0.5,0,0,1,0
22,2398,Marié(e),Consulting,Consultant,1,1,1,0,1,0,6,8,1,Transformation Digitale,0,0,3,3,1,1,3,3,3,0.17,0,Junior,0.0,0.0,52756,2.5,2.5,3.0,1,8,1,8
31,5468,Marié(e),Commercial,Cadre Commercial,1,13,12,7,0,2,3,29,4,Marketing,5,7,1,2,2,4,1,3,3,0.14,0,Junior,0.5384615384615384,0.5384615384615384,169508,2.25,27.0,0.23076923076923078,0,0,1,0
51,13116,Marié(e),Consulting,Senior Manager,2,15,2,2,0,0,2,3,3,Entrepreunariat,2,2,1,3,3,3,4,3,3,0.11,0,Senior,0.6666666666666666,0.6666666666666666,668916,2.75,5.5,0.6666666666666666,0,0,1,0
37,4189,Marié(e),Commercial,Cadre Commercial,1,5,5,2,0,2,2,9,2,Marketing,0,3,2,2,2,2,1,3,3,0.14,1,Intermédiaire,0.3333333333333333,0.5,154993,2.0,10.0,0.3333333333333333,0,0,1,0
46,19328,Divorcé(e),Consulting,Directeur Technique,7,24,2,1,0,1,3,2,4,Transformation Digitale,2,2,3,3,5,4,3,3,3,0.17,1,Senior,0.3333333333333333,0.6666666666666666,889088,3.25,6.5,1.0,1,2,1,2
36,8321,Marié(e),Consulting,Manager,7,15,12,8,0,1,1,10,3,Infra & Cloud,5,7,4,3,3,1,4,3,3,0.13,1,Intermédiaire,0.6153846153846154,0.5384615384615384,299556,3.0,36.0,0.07692307692307693,1,10,1,10
44,2342,Divorcé(e),Consulting,Assistant de Direction,1,6,5,3,1,3,2,1,2,Transformation Digitale,2,3,3,3,1,2,3,2,3,0.12,1,Intermédiaire,0.5,0.5,103048,2.5,12.5,0.3333333333333333,1,1,2,2
37,4071,Divorcé(e),Ressources Humaines,Ressources Humaines,2,19,10,0,0,0,4,8,2,Autre,4,7,3,3,2,2,3,2,3,0.13,1,Intermédiaire,0.0,0.6363636363636364,150627,2.5,25.0,0.36363636363636365,0,0,1,0
35,5813,Célibataire,Commercial,Cadre Commercial,1,10,10,7,1,0,2,27,3,Infra & Cloud,7,7,3,3,2,4,4,3,3,0.18,1,Intermédiaire,0.6363636363636364,0.6363636363636364,203455,3.5,35.0,0.18181818181818182,1,27,1,27
33,3143,Marié(e),Consulting,Assistant de Direction,6,14,10,8,0,1,1,8,4,Infra & Cloud,7,6,4,4,1,1,2,3,3,0.19,1,Junior,0.7272727272727273,0.5454545454545454,103719,2.5,25.0,0.09090909090909091,0,0,1,0
28,2044,Marié(e),Consulting,Assistant de Direction,1,5,5,3,0,1,6,1,3,Infra & Cloud,0,3,3,3,1,4,3,4,3,0.11,1,Junior,0.5,0.5,57232,3.5,17.5,1.0,0,0,1,0
39,13464,Célibataire,Consulting,Directeur Technique,7,9,4,3,0,0,3,10,1,Transformation Digitale,2,2,3,3,3,3,3,3,4,0.21,1,Intermédiaire,0.6,0.4,525096,3.0,12.0,0.6,0,0,1,0
46,7991,Célibataire,Commercial,Cadre Commercial,8,6,2,2,0,0,3,26,2,Infra & Cloud,2,2,2,2,2,2,3,3,3,0.15,1,Senior,0.6666666666666666,0.6666666666666666,367586,2.5,5.0,1.0,0,0,0,0
40,3377,Marié(e),Consulting,Consultant,4,7,4,3,0,1,5,2,2,Infra & Cloud,0,2,3,3,1,1,4,2,3,0.17,0,Intermédiaire,0.6,0.4,135080,2.5,10.0,1.0,0,0,1,0
42,5538,Marié(e),Consulting,Manager,5,10,0,0,0,2,2,13,3,Transformation Digitale,0,0,2,4,2,1,3,2,3,0.18,1,Intermédiaire,0.0,0.0,232596,2.0,0.0,2.0,0,0,1,0
35,5762,Divorcé(e),Consulting,Tech Lead,2,15,7,7,0,1,6,2,2,Transformation Digitale,1,7,2,3,2,4,3,3,3,0.14,1,Intermédiaire,0.875,0.875,201670,3.0,21.0,0.75,0,0,0,0
38,2592,Divorcé(e),Ressources Humaines,Ressources Humaines,5,13,11,10,0,3,3,2,3,Ressources Humaines,3,8,1,3,1,2,4,3,3,0.13,1,Intermédiaire,0.8333333333333334,0.6666666666666666,98496,2.5,27.5,0.25,0,0,0,0
34,5346,Marié(e),Consulting,Consultant,4,11,7,1,1,1,3,9,4,Infra & Cloud,0,7,4,3,2,1,3,2,3,0.17,1,Junior,0.125,0.875,181764,2.5,17.5,0.375,0,0,2,0
37,4213,Célibataire,Consulting,Tech Lead,1,10,10,3,1,0,4,10,4,Transformation Digitale,0,8,4,3,2,1,2,1,3,0.15,1,Intermédiaire,0.2727272727272727,0.7272727272727273,155881,2.0,20.0,0.36363636363636365,0,0,1,0
39,4127,Divorcé(e),Commercial,Cadre Commercial,2,7,2,1,0,1,6,20,3,Infra & Cloud,2,2,3,3,2,4,4,3,3,0.18,1,Intermédiaire,0.3333333333333333,0.6666666666666666,160953,3.5,7.0,2.0,0,0,2,0
43,2438,Célibataire,Consulting,Assistant de Direction,4,7,3,2,0,0,2,9,3,Infra & Cloud,1,2,1,3,1,3,3,2,3,0.13,1,Intermédiaire,0.5,0.5,104834,2.25,6.75,0.5,0,0,0,0
41,6870,Célibataire,Consulting,Manager,3,11,3,2,0,0,3,5,3,Infra & Cloud,1,2,2,4,2,2,1,1,3,0.12,1,Intermédiaire,0.5,0.5,281670,1.5,4.5,0.75,0,0,1,0
41,10447,Divorcé(e),Commercial,Cadre Commercial,0,23,22,14,0,1,3,4,1,Marketing,13,5,3,3,3,3,4,4,3,0.13,0,Intermédiaire,0.6086956521739131,0.21739130434782608,428327,3.5,77.0,0.13043478260869565,1,4,1,4
30,9667,Célibataire,Consulting,Tech Lead,9,9,7,7,0,0,3,10,3,Transformation Digitale,0,2,1,3,3,3,2,3,3,0.14,0,Junior,0.875,0.25,290010,2.25,15.75,0.375,0,0,1,0
26,2148,Marié(e),Ressources Humaines,Ressources Humaines,0,6,5,1,1,0,3,20,2,Transformation Digitale,1,4,4,3,1,2,3,3,3,0.11,0,Junior,0.16666666666666666,0.6666666666666666,55848,3.0,15.0,0.5,1,20,1,20
46,8926,Marié(e),Consulting,Manager,4,13,9,7,1,1,2,21,2,Transformation Digitale,3,7,4,3,2,2,4,4,4,0.22,0,Senior,0.7,0.7,410596,3.5,31.5,0.2,0,0,1,0
40,6513,Divorcé(e),Consulting,Manager,4,12,5,3,0,1,3,1,3,Infra & Cloud,0,3,3,3,2,4,4,3,3,0.17,0,Intermédiaire,0.5,0.5,260520,3.5,17.5,0.5,0,0,1,0
34,6799,Marié(e),Commercial,Cadre Commercial,1,10,10,8,0,2,5,8,2,Entrepreunariat,4,8,2,4,2,3,3,3,4,0.21,1,Junior,0.7272727272727273,0.7272727272727273,231166,2.75,27.5,0.45454545454545453,0,0,1,0
58,16291,Divorcé(e),Commercial,Senior Manager,4,37,16,9,0,1,0,2,3,Transformation Digitale,14,14,2,3,4,2,4,2,4,0.22,1,Senior,0.5294117647058824,0.8235294117647058,944878,2.5,40.0,0.0,0,0,0,0
35,2705,Marié(e),Consulting,Consultant,0,6,5,4,0,1,2,23,4,Transformation Digitale,0,3,2,1,1,3,2,4,3,0.16,1,Intermédiaire,0.6666666666666666,0.5,94675,2.75,13.75,0.3333333333333333,0,0,1,0
47,10333,Divorcé(e),Consulting,Tech Lead,8,28,22,11,0,1,4,4,3,Infra & Cloud,14,10,3,2,3,2,3,3,3,0.12,0,Senior,0.4782608695652174,0.43478260869565216,485651,2.75,60.5,0.17391304347826086,1,4,1,4
40,4448,Divorcé(e),Consulting,Manager,2,15,7,4,0,1,3,12,3,Infra & Cloud,7,7,2,3,2,1,2,3,3,0.12,0,Intermédiaire,0.5,0.875,177920,2.0,14.0,0.375,0,0,1,0
54,6854,Marié(e),Consulting,Assistant de Direction,4,14,7,1,0,1,2,7,4,Transformation Digitale,1,7,4,3,2,4,2,2,3,0.15,0,Senior,0.125,0.875,370116,3.0,21.0,0.25,0,0,1,0
31,9637,Marié(e),Commercial,Cadre Commercial,2,9,3,2,0,2,3,7,4,Marketing,2,2,1,3,3,1,4,3,3,0.14,0,Junior,0.5,0.5,298747,2.25,6.75,0.75,0,0,2,0
28,3591,Marié(e),Consulting,Assistant de Direction,1,3,3,2,0,1,3,1,3,Transformation Digitale,1,2,3,3,1,1,3,3,4,0.25,0,Junior,0.5,0.5,100548,2.5,7.5,0.75,0,0,1,0
38,5405,Marié(e),Commercial,Représentant Commercial,2,20,4,2,0,2,4,2,4,Marketing,0,3,2,1,2,4,1,2,4,0.2,0,Intermédiaire,0.4,0.6,205390,2.25,9.0,0.8,1,2,1,2
26,4684,Célibataire,Commercial,Cadre Commercial,1,5,5,3,0,0,4,10,3,Transformation Digitale,1,2,3,3,2,4,1,3,3,0.13,1,Junior,0.5,0.3333333333333333,121784,2.75,13.75,0.6666666666666666,0,0,1,0
58,15787,Marié(e),Consulting,Directeur Technique,2,23,2,2,0,0,3,15,4,Infra & Cloud,2,2,1,3,4,3,2,3,3,0.14,1,Senior,0.6666666666666666,0.6666666666666666,915646,2.25,4.5,1.0,1,15,2,30
18,1514,Célibataire,Consulting,Assistant de Direction,1,0,0,0,0,0,4,14,3,Transformation Digitale,0,0,2,3,1,3,3,1,3,0.16,0,Junior,0.0,0.0,27252,2.25,0.0,4.0,0,0,0,0
31,2956,Marié(e),Ressources Humaines,Ressources Humaines,0,2,1,0,1,0,4,18,5,Ressources Humaines,0,0,4,4,1,1,3,3,3,0.17,1,Junior,0.0,0.0,91636,2.75,2.75,2.0,0,0,1,0
29,2335,Divorcé(e),Ressources Humaines,Ressources Humaines,4,4,2,2,1,3,3,13,3,Ressources Humaines,2,0,1,2,1,1,4,3,3,0.15,1,Junior,0.6666666666666666,0.0,67715,2.25,4.5,1.0,1,13,1,13
45,5154,Marié(e),Commercial,Cadre Commercial,4,10,8,7,0,2,3,2,4,Infra & Cloud,5,7,3,3,2,3,2,4,4,0.22,0,Intermédiaire,0.7777777777777778,0.7777777777777778,231930,3.0,24.0,0.3333333333333333,0,0,0,0
36,6962,Marié(e),Consulting,Assistant de Direction,4,15,1,0,0,1,2,2,4,Autre,0,0,4,3,2,2,4,3,4,0.22,0,Intermédiaire,0.0,0.0,250632,3.25,3.25,1.0,1,2,1,2
43,5675,Marié(e),Commercial,Cadre Commercial,1,7,7,7,0,1,5,2,4,Infra & Cloud,7,7,1,3,2,4,3,3,4,0.2,1,Intermédiaire,0.875,0.875,244025,2.75,19.25,0.625,0,0,2,0
27,2379,Célibataire,Consulting,Consultant,0,6,5,4,0,0,3,5,2,Infra & Cloud,0,2,4,3,1,4,3,2,3,0.14,0,Junior,0.6666666666666666,0.3333333333333333,64233,3.25,16.25,0.5,1,5,2,10
29,3812,Marié(e),Consulting,Consultant,1,11,11,8,0,0,3,20,1,Transformation Digitale,3,10,4,3,1,4,2,4,3,0.13,1,Junior,0.6666666666666666,0.8333333333333334,110548,3.5,38.5,0.25,0,0,2,0
32,4648,Célibataire,Commercial,Cadre Commercial,8,4,0,0,0,0,2,10,4,Marketing,0,0,4,3,2,4,3,4,3,0.13,1,Junior,0.0,0.0,148736,3.75,0.0,2.0,0,0,2,0
42,2936,Marié(e),Consulting,Assistant de Direction,3,10,6,3,0,2,1,10,4,Entrepreunariat,3,3,3,3,1,3,2,2,4,0.22,1,Intermédiaire,0.42857142857142855,0.42857142857142855,123312,2.5,15.0,0.14285714285714285,0,0,0,0
47,2105,Célibataire,Consulting,Consultant,4,7,2,2,0,0,2,9,4,Infra & Cloud,2,0,2,3,1,3,3,3,3,0.12,0,Senior,0.6666666666666666,0.0,98935,2.75,5.5,0.6666666666666666,0,0,1,0
46,8578,Divorcé(e),Consulting,Tech Lead,3,12,9,8,0,1,4,2,2,Infra & Cloud,4,7,4,3,3,4,3,2,3,0.14,1,Senior,0.8,0.7,394588,3.25,29.25,0.4,0,0,1,0
28,2706,Divorcé(e),Ressources Humaines,Ressources Humaines,1,3,3,2,0,1,2,1,2,Infra & Cloud,2,2,3,3,1,4,2,3,3,0.15,1,Junior,0.5,0.5,75768,3.0,9.0,0.5,0,0,0,0
29,6384,Divorcé(e),Consulting,Manager,8,11,7,0,0,2,3,29,1,Infra & Cloud,1,6,4,1,2,3,4,3,3,0.17,1,Junior,0.0,0.75,185136,3.5,24.5,0.375,0,0,1,0
